id_cmd|id_c|id_v|quantite_et_pdt|date_cmd
1343|59|3|[{id_produit=58, quantite=13}, {id_produit=51, quantite=2}, {id_produit=2, quantite=8}, {id_produit=46, quantite=17}, {id_produit=56, quantite=11}, {id_produit=37, quantite=6}, {id_produit=43, quantite=15}, {id_produit=6, quantite=15}, {id_produit=42, quantite=10}, {id_produit=10, quantite=19}, {id_produit=1, quantite=18}, {id_produit=31, quantite=9}, {id_produit=59, quantite=16}, {id_produit=5, quantite=4}, {id_produit=20, quantite=20}, {id_produit=1, quantite=6}, {id_produit=31, quantite=19}, {id_produit=18, quantite=15}, {id_produit=43, quantite=9}, {id_produit=12, quantite=15}]|25-08-2021
1344|96|3|[{id_produit=50, quantite=14}, {id_produit=24, quantite=13}, {id_produit=34, quantite=16}, {id_produit=55, quantite=10}, {id_produit=18, quantite=15}, {id_produit=10, quantite=3}, {id_produit=20, quantite=6}, {id_produit=5, quantite=2}, {id_produit=2, quantite=3}, {id_produit=43, quantite=10}, {id_produit=57, quantite=12}, {id_produit=27, quantite=18}, {id_produit=28, quantite=17}, {id_produit=12, quantite=19}, {id_produit=14, quantite=18}]|14-04-2021
1345|5|2|[{id_produit=17, quantite=18}, {id_produit=32, quantite=7}, {id_produit=39, quantite=3}, {id_produit=33, quantite=14}, {id_produit=20, quantite=5}, {id_produit=13, quantite=6}, {id_produit=28, quantite=12}, {id_produit=39, quantite=4}, {id_produit=52, quantite=18}, {id_produit=36, quantite=20}, {id_produit=55, quantite=16}]|27-05-2022
1346|31|1|[{id_produit=32, quantite=4}, {id_produit=46, quantite=6}, {id_produit=45, quantite=3}, {id_produit=25, quantite=2}, {id_produit=2, quantite=11}, {id_produit=22, quantite=8}, {id_produit=2, quantite=19}, {id_produit=37, quantite=14}, {id_produit=16, quantite=1}, {id_produit=6, quantite=3}, {id_produit=21, quantite=17}, {id_produit=34, quantite=16}, {id_produit=3, quantite=3}]|13-07-2022
1347|75|3|[{id_produit=6, quantite=5}, {id_produit=57, quantite=15}, {id_produit=37, quantite=15}, {id_produit=24, quantite=18}, {id_produit=56, quantite=6}, {id_produit=50, quantite=7}, {id_produit=52, quantite=4}]|04-05-2022
1348|28|2|[{id_produit=53, quantite=9}, {id_produit=25, quantite=2}, {id_produit=16, quantite=9}, {id_produit=58, quantite=6}, {id_produit=29, quantite=10}, {id_produit=10, quantite=7}, {id_produit=12, quantite=2}, {id_produit=11, quantite=6}, {id_produit=28, quantite=6}, {id_produit=22, quantite=9}]|18-02-2022
1349|20|2|[{id_produit=35, quantite=4}, {id_produit=56, quantite=1}, {id_produit=16, quantite=14}, {id_produit=7, quantite=3}, {id_produit=14, quantite=7}, {id_produit=17, quantite=18}, {id_produit=40, quantite=3}, {id_produit=25, quantite=18}, {id_produit=5, quantite=7}, {id_produit=41, quantite=10}, {id_produit=15, quantite=14}, {id_produit=40, quantite=18}, {id_produit=13, quantite=15}, {id_produit=9, quantite=14}, {id_produit=31, quantite=12}, {id_produit=52, quantite=8}, {id_produit=59, quantite=1}]|15-07-2022
1350|83|3|[{id_produit=28, quantite=13}, {id_produit=57, quantite=15}, {id_produit=31, quantite=16}, {id_produit=59, quantite=18}, {id_produit=13, quantite=15}, {id_produit=20, quantite=5}, {id_produit=49, quantite=18}, {id_produit=39, quantite=20}, {id_produit=7, quantite=4}, {id_produit=28, quantite=13}, {id_produit=39, quantite=1}, {id_produit=46, quantite=1}, {id_produit=31, quantite=4}, {id_produit=21, quantite=11}, {id_produit=31, quantite=10}, {id_produit=12, quantite=11}, {id_produit=1, quantite=9}, {id_produit=43, quantite=18}]|04-07-2021
1351|70|1|[{id_produit=53, quantite=6}, {id_produit=15, quantite=17}, {id_produit=3, quantite=7}]|31-05-2021
1352|10|3|[{id_produit=1, quantite=6}, {id_produit=38, quantite=15}, {id_produit=16, quantite=9}, {id_produit=29, quantite=19}, {id_produit=23, quantite=7}, {id_produit=4, quantite=10}, {id_produit=48, quantite=17}, {id_produit=49, quantite=18}, {id_produit=22, quantite=13}, {id_produit=58, quantite=7}, {id_produit=17, quantite=5}, {id_produit=16, quantite=16}]|27-02-2021
1353|34|1|[{id_produit=14, quantite=18}, {id_produit=15, quantite=14}, {id_produit=34, quantite=20}, {id_produit=36, quantite=7}, {id_produit=45, quantite=5}, {id_produit=2, quantite=11}, {id_produit=58, quantite=3}, {id_produit=20, quantite=10}, {id_produit=51, quantite=4}, {id_produit=49, quantite=20}, {id_produit=58, quantite=18}, {id_produit=40, quantite=19}, {id_produit=4, quantite=1}, {id_produit=34, quantite=8}, {id_produit=11, quantite=10}, {id_produit=27, quantite=4}]|26-03-2022
1354|74|5|[{id_produit=10, quantite=4}, {id_produit=43, quantite=5}, {id_produit=43, quantite=7}, {id_produit=55, quantite=10}, {id_produit=22, quantite=2}, {id_produit=36, quantite=15}, {id_produit=40, quantite=13}, {id_produit=8, quantite=7}, {id_produit=42, quantite=8}, {id_produit=42, quantite=9}, {id_produit=40, quantite=2}, {id_produit=21, quantite=11}, {id_produit=36, quantite=7}, {id_produit=24, quantite=15}, {id_produit=5, quantite=17}, {id_produit=29, quantite=5}, {id_produit=27, quantite=17}]|08-09-2022
1355|80|4|[{id_produit=23, quantite=8}, {id_produit=33, quantite=9}, {id_produit=46, quantite=7}, {id_produit=34, quantite=15}, {id_produit=20, quantite=14}, {id_produit=56, quantite=2}, {id_produit=8, quantite=17}, {id_produit=30, quantite=7}, {id_produit=40, quantite=8}, {id_produit=34, quantite=17}, {id_produit=27, quantite=16}, {id_produit=52, quantite=19}, {id_produit=38, quantite=8}, {id_produit=12, quantite=9}, {id_produit=9, quantite=2}, {id_produit=25, quantite=7}, {id_produit=51, quantite=3}, {id_produit=32, quantite=18}, {id_produit=49, quantite=20}]|27-04-2021
1356|84|3|[{id_produit=55, quantite=4}, {id_produit=7, quantite=4}, {id_produit=38, quantite=16}, {id_produit=1, quantite=19}, {id_produit=1, quantite=20}, {id_produit=19, quantite=10}, {id_produit=41, quantite=14}, {id_produit=44, quantite=6}, {id_produit=51, quantite=13}, {id_produit=40, quantite=5}, {id_produit=31, quantite=9}, {id_produit=20, quantite=2}, {id_produit=22, quantite=2}, {id_produit=52, quantite=4}, {id_produit=45, quantite=18}, {id_produit=33, quantite=15}, {id_produit=27, quantite=5}, {id_produit=10, quantite=18}, {id_produit=41, quantite=17}]|29-12-2021
1357|55|1|[{id_produit=51, quantite=16}, {id_produit=10, quantite=10}, {id_produit=48, quantite=7}, {id_produit=32, quantite=9}, {id_produit=20, quantite=1}, {id_produit=9, quantite=9}, {id_produit=11, quantite=6}, {id_produit=9, quantite=6}, {id_produit=7, quantite=20}, {id_produit=38, quantite=16}, {id_produit=21, quantite=11}, {id_produit=8, quantite=8}, {id_produit=40, quantite=11}]|10-10-2022
1358|33|2|[{id_produit=39, quantite=11}, {id_produit=19, quantite=14}, {id_produit=12, quantite=9}, {id_produit=56, quantite=16}, {id_produit=5, quantite=20}, {id_produit=54, quantite=1}]|12-05-2022
1359|20|3|[{id_produit=49, quantite=6}]|18-12-2021
1360|13|1|[{id_produit=14, quantite=16}, {id_produit=49, quantite=17}, {id_produit=43, quantite=4}, {id_produit=11, quantite=9}, {id_produit=55, quantite=9}, {id_produit=44, quantite=12}, {id_produit=17, quantite=13}, {id_produit=13, quantite=11}, {id_produit=24, quantite=13}, {id_produit=53, quantite=19}, {id_produit=46, quantite=16}, {id_produit=2, quantite=15}, {id_produit=34, quantite=9}, {id_produit=18, quantite=6}, {id_produit=21, quantite=19}]|24-04-2021
1361|23|3|[{id_produit=13, quantite=9}, {id_produit=32, quantite=9}, {id_produit=2, quantite=14}, {id_produit=38, quantite=16}, {id_produit=27, quantite=13}, {id_produit=17, quantite=9}, {id_produit=37, quantite=10}, {id_produit=25, quantite=4}, {id_produit=24, quantite=13}, {id_produit=10, quantite=16}, {id_produit=51, quantite=12}, {id_produit=21, quantite=17}, {id_produit=35, quantite=10}, {id_produit=46, quantite=5}, {id_produit=46, quantite=16}, {id_produit=48, quantite=19}, {id_produit=7, quantite=16}, {id_produit=29, quantite=19}]|19-01-2021
1362|62|2|[{id_produit=52, quantite=15}, {id_produit=20, quantite=14}, {id_produit=6, quantite=3}, {id_produit=54, quantite=3}, {id_produit=45, quantite=1}, {id_produit=6, quantite=13}, {id_produit=49, quantite=12}, {id_produit=42, quantite=16}, {id_produit=38, quantite=8}]|15-05-2021
1363|7|1|[{id_produit=53, quantite=12}]|14-01-2021
1364|52|5|[{id_produit=48, quantite=20}, {id_produit=60, quantite=10}, {id_produit=21, quantite=3}, {id_produit=38, quantite=1}, {id_produit=7, quantite=1}, {id_produit=45, quantite=4}, {id_produit=8, quantite=20}, {id_produit=28, quantite=20}, {id_produit=4, quantite=15}, {id_produit=3, quantite=12}, {id_produit=55, quantite=14}, {id_produit=48, quantite=4}, {id_produit=16, quantite=6}, {id_produit=9, quantite=16}]|11-10-2022
1365|99|1|[{id_produit=26, quantite=15}, {id_produit=53, quantite=11}, {id_produit=45, quantite=14}, {id_produit=49, quantite=2}, {id_produit=41, quantite=16}, {id_produit=49, quantite=5}, {id_produit=42, quantite=11}, {id_produit=30, quantite=17}, {id_produit=6, quantite=10}, {id_produit=7, quantite=12}, {id_produit=47, quantite=3}, {id_produit=43, quantite=20}, {id_produit=56, quantite=18}, {id_produit=32, quantite=6}]|23-10-2021
1366|100|1|[{id_produit=9, quantite=17}, {id_produit=37, quantite=15}, {id_produit=46, quantite=4}, {id_produit=12, quantite=4}, {id_produit=44, quantite=17}, {id_produit=4, quantite=7}, {id_produit=19, quantite=4}, {id_produit=17, quantite=3}, {id_produit=34, quantite=15}, {id_produit=16, quantite=20}, {id_produit=46, quantite=1}, {id_produit=33, quantite=8}]|25-08-2021
1367|84|4|[{id_produit=48, quantite=3}, {id_produit=26, quantite=13}, {id_produit=40, quantite=15}, {id_produit=11, quantite=16}, {id_produit=4, quantite=10}, {id_produit=60, quantite=5}, {id_produit=51, quantite=17}, {id_produit=8, quantite=14}, {id_produit=13, quantite=20}, {id_produit=3, quantite=3}, {id_produit=3, quantite=6}, {id_produit=7, quantite=19}, {id_produit=46, quantite=19}, {id_produit=25, quantite=5}, {id_produit=43, quantite=11}, {id_produit=10, quantite=10}, {id_produit=52, quantite=1}, {id_produit=9, quantite=20}]|13-04-2021
1368|98|2|[{id_produit=51, quantite=19}, {id_produit=9, quantite=4}, {id_produit=20, quantite=19}, {id_produit=48, quantite=10}, {id_produit=22, quantite=16}, {id_produit=49, quantite=14}, {id_produit=5, quantite=19}, {id_produit=10, quantite=18}, {id_produit=38, quantite=8}, {id_produit=1, quantite=7}, {id_produit=1, quantite=14}, {id_produit=29, quantite=16}, {id_produit=32, quantite=2}, {id_produit=43, quantite=4}, {id_produit=52, quantite=19}, {id_produit=28, quantite=13}, {id_produit=2, quantite=4}, {id_produit=34, quantite=2}, {id_produit=34, quantite=16}]|11-07-2021
1369|4|3|[{id_produit=50, quantite=5}, {id_produit=21, quantite=15}, {id_produit=50, quantite=15}, {id_produit=4, quantite=14}]|21-07-2022
1370|47|5|[{id_produit=29, quantite=10}, {id_produit=50, quantite=20}, {id_produit=38, quantite=10}, {id_produit=59, quantite=4}, {id_produit=14, quantite=7}, {id_produit=41, quantite=13}, {id_produit=27, quantite=4}, {id_produit=58, quantite=16}, {id_produit=44, quantite=19}, {id_produit=45, quantite=15}, {id_produit=10, quantite=2}, {id_produit=7, quantite=8}, {id_produit=2, quantite=9}, {id_produit=57, quantite=1}, {id_produit=17, quantite=16}, {id_produit=58, quantite=3}, {id_produit=49, quantite=20}, {id_produit=39, quantite=3}, {id_produit=3, quantite=10}]|06-10-2022
1371|4|4|[{id_produit=23, quantite=3}, {id_produit=13, quantite=4}]|03-12-2022
1372|14|4|[{id_produit=22, quantite=7}, {id_produit=27, quantite=13}, {id_produit=24, quantite=16}, {id_produit=42, quantite=14}, {id_produit=42, quantite=16}, {id_produit=8, quantite=17}, {id_produit=22, quantite=13}, {id_produit=22, quantite=2}, {id_produit=14, quantite=4}, {id_produit=11, quantite=14}, {id_produit=26, quantite=12}]|19-09-2021
1373|60|2|[{id_produit=26, quantite=6}, {id_produit=15, quantite=14}]|13-06-2021
1374|91|2|[{id_produit=50, quantite=7}, {id_produit=44, quantite=2}, {id_produit=49, quantite=7}, {id_produit=39, quantite=4}, {id_produit=8, quantite=6}, {id_produit=29, quantite=20}, {id_produit=2, quantite=14}, {id_produit=56, quantite=15}, {id_produit=13, quantite=1}, {id_produit=39, quantite=18}, {id_produit=26, quantite=15}, {id_produit=24, quantite=5}, {id_produit=25, quantite=6}, {id_produit=19, quantite=4}, {id_produit=46, quantite=9}, {id_produit=18, quantite=12}, {id_produit=3, quantite=10}, {id_produit=27, quantite=16}, {id_produit=34, quantite=9}, {id_produit=48, quantite=17}]|11-03-2022
1375|13|2|[{id_produit=25, quantite=14}, {id_produit=57, quantite=9}, {id_produit=56, quantite=1}, {id_produit=9, quantite=2}, {id_produit=28, quantite=17}, {id_produit=51, quantite=16}, {id_produit=27, quantite=4}, {id_produit=58, quantite=14}, {id_produit=40, quantite=10}, {id_produit=45, quantite=13}, {id_produit=41, quantite=4}, {id_produit=37, quantite=4}, {id_produit=30, quantite=20}, {id_produit=13, quantite=3}, {id_produit=19, quantite=13}, {id_produit=36, quantite=19}, {id_produit=59, quantite=14}]|15-11-2022
1376|24|2|[{id_produit=22, quantite=20}, {id_produit=17, quantite=8}, {id_produit=44, quantite=6}, {id_produit=31, quantite=11}, {id_produit=47, quantite=8}, {id_produit=38, quantite=4}, {id_produit=25, quantite=20}, {id_produit=21, quantite=8}, {id_produit=37, quantite=8}, {id_produit=9, quantite=9}, {id_produit=47, quantite=5}, {id_produit=38, quantite=20}, {id_produit=5, quantite=20}]|07-01-2021
1377|18|5|[{id_produit=47, quantite=15}, {id_produit=35, quantite=14}, {id_produit=6, quantite=7}]|22-07-2022
1378|72|3|[{id_produit=5, quantite=6}, {id_produit=4, quantite=12}, {id_produit=4, quantite=13}, {id_produit=52, quantite=4}]|22-10-2021
1379|37|3|[{id_produit=21, quantite=10}, {id_produit=42, quantite=15}, {id_produit=14, quantite=1}, {id_produit=53, quantite=9}, {id_produit=44, quantite=7}, {id_produit=42, quantite=7}, {id_produit=16, quantite=9}, {id_produit=21, quantite=12}, {id_produit=54, quantite=6}, {id_produit=45, quantite=3}, {id_produit=6, quantite=10}, {id_produit=15, quantite=3}, {id_produit=33, quantite=17}, {id_produit=56, quantite=13}, {id_produit=43, quantite=12}]|07-06-2022
1380|100|5|[{id_produit=5, quantite=6}, {id_produit=43, quantite=17}, {id_produit=34, quantite=15}, {id_produit=28, quantite=10}, {id_produit=49, quantite=7}, {id_produit=47, quantite=5}, {id_produit=43, quantite=15}, {id_produit=22, quantite=8}, {id_produit=15, quantite=5}, {id_produit=5, quantite=2}, {id_produit=29, quantite=14}, {id_produit=16, quantite=9}, {id_produit=34, quantite=6}, {id_produit=32, quantite=17}, {id_produit=42, quantite=16}, {id_produit=22, quantite=19}, {id_produit=43, quantite=11}, {id_produit=13, quantite=12}, {id_produit=46, quantite=19}]|26-01-2021
1381|47|4|[{id_produit=3, quantite=3}, {id_produit=59, quantite=10}, {id_produit=59, quantite=7}, {id_produit=43, quantite=2}, {id_produit=2, quantite=10}, {id_produit=40, quantite=4}, {id_produit=56, quantite=3}, {id_produit=39, quantite=9}, {id_produit=29, quantite=14}, {id_produit=35, quantite=8}, {id_produit=26, quantite=5}, {id_produit=52, quantite=14}, {id_produit=40, quantite=16}, {id_produit=20, quantite=18}, {id_produit=30, quantite=20}, {id_produit=25, quantite=9}, {id_produit=53, quantite=5}]|21-08-2022
1382|10|2|[{id_produit=21, quantite=15}, {id_produit=5, quantite=15}, {id_produit=47, quantite=3}, {id_produit=46, quantite=11}, {id_produit=36, quantite=13}, {id_produit=34, quantite=2}, {id_produit=49, quantite=1}, {id_produit=55, quantite=17}]|16-08-2022
1383|64|4|[{id_produit=9, quantite=19}, {id_produit=20, quantite=11}, {id_produit=40, quantite=3}, {id_produit=10, quantite=12}, {id_produit=6, quantite=19}, {id_produit=52, quantite=7}, {id_produit=39, quantite=14}, {id_produit=60, quantite=9}, {id_produit=48, quantite=19}, {id_produit=43, quantite=7}]|25-05-2022
1384|2|1|[{id_produit=53, quantite=6}, {id_produit=7, quantite=1}]|10-03-2022
1385|27|4|[{id_produit=39, quantite=4}, {id_produit=37, quantite=11}]|12-08-2022
1386|20|3|[{id_produit=49, quantite=9}, {id_produit=29, quantite=19}, {id_produit=8, quantite=4}, {id_produit=29, quantite=16}, {id_produit=50, quantite=3}, {id_produit=39, quantite=10}, {id_produit=35, quantite=13}, {id_produit=10, quantite=16}, {id_produit=43, quantite=17}, {id_produit=2, quantite=9}, {id_produit=7, quantite=1}, {id_produit=30, quantite=19}]|14-07-2022
1387|92|3|[{id_produit=11, quantite=6}, {id_produit=38, quantite=12}, {id_produit=8, quantite=15}, {id_produit=15, quantite=13}, {id_produit=3, quantite=5}, {id_produit=45, quantite=2}, {id_produit=53, quantite=18}, {id_produit=54, quantite=3}, {id_produit=5, quantite=3}, {id_produit=16, quantite=17}, {id_produit=27, quantite=4}, {id_produit=8, quantite=16}]|19-06-2022
1388|14|5|[{id_produit=21, quantite=7}, {id_produit=26, quantite=17}, {id_produit=44, quantite=5}, {id_produit=43, quantite=16}, {id_produit=22, quantite=9}]|14-12-2022
1389|38|5|[{id_produit=30, quantite=18}, {id_produit=50, quantite=13}, {id_produit=50, quantite=15}, {id_produit=41, quantite=4}, {id_produit=42, quantite=5}, {id_produit=49, quantite=15}, {id_produit=13, quantite=5}, {id_produit=51, quantite=9}, {id_produit=4, quantite=4}, {id_produit=15, quantite=20}, {id_produit=34, quantite=15}, {id_produit=39, quantite=14}, {id_produit=15, quantite=12}, {id_produit=11, quantite=4}, {id_produit=24, quantite=2}, {id_produit=27, quantite=14}, {id_produit=36, quantite=18}]|22-06-2021
1390|33|5|[{id_produit=15, quantite=5}]|18-09-2022
1391|17|4|[{id_produit=10, quantite=7}, {id_produit=23, quantite=17}, {id_produit=23, quantite=15}, {id_produit=53, quantite=12}, {id_produit=24, quantite=11}, {id_produit=58, quantite=9}, {id_produit=37, quantite=8}]|28-08-2022
1392|74|4|[{id_produit=2, quantite=8}, {id_produit=27, quantite=9}, {id_produit=23, quantite=20}, {id_produit=49, quantite=6}, {id_produit=14, quantite=14}, {id_produit=29, quantite=19}, {id_produit=17, quantite=17}, {id_produit=44, quantite=5}, {id_produit=56, quantite=16}, {id_produit=14, quantite=3}, {id_produit=10, quantite=2}, {id_produit=10, quantite=10}, {id_produit=6, quantite=9}, {id_produit=38, quantite=1}, {id_produit=51, quantite=9}, {id_produit=12, quantite=19}]|15-02-2021
1393|9|4|[{id_produit=8, quantite=3}, {id_produit=60, quantite=7}, {id_produit=33, quantite=11}, {id_produit=8, quantite=4}, {id_produit=41, quantite=2}, {id_produit=6, quantite=16}, {id_produit=24, quantite=7}, {id_produit=51, quantite=6}, {id_produit=34, quantite=19}, {id_produit=10, quantite=17}, {id_produit=31, quantite=15}, {id_produit=33, quantite=5}, {id_produit=39, quantite=18}, {id_produit=21, quantite=8}, {id_produit=21, quantite=13}, {id_produit=6, quantite=14}, {id_produit=59, quantite=19}, {id_produit=56, quantite=10}, {id_produit=53, quantite=4}, {id_produit=4, quantite=9}]|18-03-2022
1394|96|1|[{id_produit=16, quantite=12}, {id_produit=33, quantite=18}, {id_produit=23, quantite=11}, {id_produit=28, quantite=5}, {id_produit=38, quantite=19}, {id_produit=13, quantite=7}, {id_produit=12, quantite=3}, {id_produit=44, quantite=2}, {id_produit=4, quantite=4}, {id_produit=42, quantite=14}, {id_produit=28, quantite=6}]|22-02-2022
